2020-09-29 08:43:55,998 INFO com.cognizant.microcredential.userservice.UserServiceApplication [main] The following profiles are active: base,appconfig,mysql
2020-09-29 08:44:43,665 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [main] Bootstrapping Spring Data JPA repositories in DEFERRED mode.
2020-09-29 08:45:57,736 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration boolean -> org.hibernate.type.BooleanType@56bc3fac
2020-09-29 08:45:57,736 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration boolean -> org.hibernate.type.BooleanType@56bc3fac
2020-09-29 08:45:57,736 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@56bc3fac
2020-09-29 08:45:57,830 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@df4b72
2020-09-29 08:45:57,830 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration true_false -> org.hibernate.type.TrueFalseType@2ba45490
2020-09-29 08:45:57,830 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration yes_no -> org.hibernate.type.YesNoType@37ff4054
2020-09-29 08:45:57,830 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration byte -> org.hibernate.type.ByteType@894858
2020-09-29 08:45:57,830 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration byte -> org.hibernate.type.ByteType@894858
2020-09-29 08:45:57,830 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@894858
2020-09-29 08:45:57,830 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration character -> org.hibernate.type.CharacterType@7af707e0
2020-09-29 08:45:57,830 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration char -> org.hibernate.type.CharacterType@7af707e0
2020-09-29 08:45:57,830 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@7af707e0
2020-09-29 08:45:57,830 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration short -> org.hibernate.type.ShortType@737edcfa
2020-09-29 08:45:57,830 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration short -> org.hibernate.type.ShortType@737edcfa
2020-09-29 08:45:57,830 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.lang.Short -> org.hibernate.type.ShortType@737edcfa
2020-09-29 08:45:57,845 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration integer -> org.hibernate.type.IntegerType@3ecedf21
2020-09-29 08:45:57,845 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration int -> org.hibernate.type.IntegerType@3ecedf21
2020-09-29 08:45:57,845 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@3ecedf21
2020-09-29 08:45:57,845 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration long -> org.hibernate.type.LongType@74cf8b28
2020-09-29 08:45:57,845 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration long -> org.hibernate.type.LongType@74cf8b28
2020-09-29 08:45:57,845 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.lang.Long -> org.hibernate.type.LongType@74cf8b28
2020-09-29 08:45:57,845 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration float -> org.hibernate.type.FloatType@36c54a56
2020-09-29 08:45:57,845 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration float -> org.hibernate.type.FloatType@36c54a56
2020-09-29 08:45:57,845 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.lang.Float -> org.hibernate.type.FloatType@36c54a56
2020-09-29 08:45:57,845 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration double -> org.hibernate.type.DoubleType@3359c978
2020-09-29 08:45:57,845 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration double -> org.hibernate.type.DoubleType@3359c978
2020-09-29 08:45:57,845 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@3359c978
2020-09-29 08:45:57,845 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@7ba63fe5
2020-09-29 08:45:57,845 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@7ba63fe5
2020-09-29 08:45:57,845 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration big_integer -> org.hibernate.type.BigIntegerType@73386d72
2020-09-29 08:45:57,861 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@73386d72
2020-09-29 08:45:57,861 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration string -> org.hibernate.type.StringType@6f330eb9
2020-09-29 08:45:57,861 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.lang.String -> org.hibernate.type.StringType@6f330eb9
2020-09-29 08:45:57,861 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration nstring -> org.hibernate.type.StringNVarcharType@125c082e
2020-09-29 08:45:57,861 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@584f5497
2020-09-29 08:45:57,861 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration url -> org.hibernate.type.UrlType@68ace111
2020-09-29 08:45:57,861 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.net.URL -> org.hibernate.type.UrlType@68ace111
2020-09-29 08:45:57,908 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration Duration -> org.hibernate.type.DurationType@1f9d6c7b
2020-09-29 08:45:57,908 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.time.Duration -> org.hibernate.type.DurationType@1f9d6c7b
2020-09-29 08:45:57,923 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration Instant -> org.hibernate.type.InstantType@6df20ade
2020-09-29 08:45:57,923 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.time.Instant -> org.hibernate.type.InstantType@6df20ade
2020-09-29 08:45:57,923 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@4fbb001b
2020-09-29 08:45:57,923 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@4fbb001b
2020-09-29 08:45:57,923 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration LocalDate -> org.hibernate.type.LocalDateType@4010d494
2020-09-29 08:45:57,923 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@4010d494
2020-09-29 08:45:57,923 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@341a8659
2020-09-29 08:45:57,939 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@341a8659
2020-09-29 08:45:57,939 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@4943defe
2020-09-29 08:45:57,939 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@4943defe
2020-09-29 08:45:57,939 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@5eefa415
2020-09-29 08:45:57,939 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@5eefa415
2020-09-29 08:45:57,955 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@27f3b6d6
2020-09-29 08:45:57,955 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@27f3b6d6
2020-09-29 08:45:57,955 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration date -> org.hibernate.type.DateType@757f675c
2020-09-29 08:45:57,955 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.sql.Date -> org.hibernate.type.DateType@757f675c
2020-09-29 08:45:57,970 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration time -> org.hibernate.type.TimeType@2617f816
2020-09-29 08:45:57,970 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.sql.Time -> org.hibernate.type.TimeType@2617f816
2020-09-29 08:45:57,970 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration timestamp -> org.hibernate.type.TimestampType@676f0a60
2020-09-29 08:45:57,970 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@676f0a60
2020-09-29 08:45:57,970 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.util.Date -> org.hibernate.type.TimestampType@676f0a60
2020-09-29 08:45:58,017 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@5d10455d
2020-09-29 08:45:58,017 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration calendar -> org.hibernate.type.CalendarType@535b8c24
2020-09-29 08:45:58,017 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@535b8c24
2020-09-29 08:45:58,017 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@535b8c24
2020-09-29 08:45:58,033 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@4a951911
2020-09-29 08:45:58,033 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration calendar_time -> org.hibernate.type.CalendarTimeType@55b62629
2020-09-29 08:45:58,033 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration locale -> org.hibernate.type.LocaleType@a53bb6f
2020-09-29 08:45:58,033 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@a53bb6f
2020-09-29 08:45:58,033 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration currency -> org.hibernate.type.CurrencyType@5e63cad
2020-09-29 08:45:58,033 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@5e63cad
2020-09-29 08:45:58,033 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration timezone -> org.hibernate.type.TimeZoneType@6759f091
2020-09-29 08:45:58,033 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@6759f091
2020-09-29 08:45:58,033 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration class -> org.hibernate.type.ClassType@33a053d
2020-09-29 08:45:58,033 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.lang.Class -> org.hibernate.type.ClassType@33a053d
2020-09-29 08:45:58,033 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@14a54ef6
2020-09-29 08:45:58,033 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@14a54ef6
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@20921b9b
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration binary -> org.hibernate.type.BinaryType@867ba60
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration byte[] -> org.hibernate.type.BinaryType@867ba60
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration [B -> org.hibernate.type.BinaryType@867ba60
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@5ba745bc
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@5ba745bc
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@5ba745bc
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration row_version -> org.hibernate.type.RowVersionType@654b72c0
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration image -> org.hibernate.type.ImageType@55b5e331
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration characters -> org.hibernate.type.CharArrayType@6034e75d
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration char[] -> org.hibernate.type.CharArrayType@6034e75d
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration [C -> org.hibernate.type.CharArrayType@6034e75d
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@15fc442
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@15fc442
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@15fc442
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration text -> org.hibernate.type.TextType@3f3c7bdb
2020-09-29 08:45:58,048 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration ntext -> org.hibernate.type.NTextType@456abb66
2020-09-29 08:45:58,064 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration blob -> org.hibernate.type.BlobType@2a3a299
2020-09-29 08:45:58,064 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@2a3a299
2020-09-29 08:45:58,064 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@7da10b5b
2020-09-29 08:45:58,064 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration clob -> org.hibernate.type.ClobType@219f4597
2020-09-29 08:45:58,064 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@219f4597
2020-09-29 08:45:58,064 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration nclob -> org.hibernate.type.NClobType@31be6b49
2020-09-29 08:45:58,064 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@31be6b49
2020-09-29 08:45:58,064 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@2e16b08d
2020-09-29 08:45:58,064 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@5b989dc7
2020-09-29 08:45:58,086 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration serializable -> org.hibernate.type.SerializableType@70d8de
2020-09-29 08:45:58,091 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration object -> org.hibernate.type.ObjectType@42561fba
2020-09-29 08:45:58,091 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@42561fba
2020-09-29 08:45:58,092 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@595f4da5
2020-09-29 08:45:58,092 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@46b695ec
2020-09-29 08:45:58,092 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@408613cc
2020-09-29 08:45:58,092 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@325f7fa9
2020-09-29 08:45:58,092 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@11ce2e22
2020-09-29 08:45:58,093 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@63a5d002
2020-09-29 08:45:58,093 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@13cda7c9
2020-09-29 08:45:58,093 DEBUG org.hibernate.type.BasicTypeRegistry [main] Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@5aa6202e
2020-09-29 08:46:05,404 DEBUG org.hibernate.type.spi.TypeConfiguration$Scope [main] Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@3eba57a7] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@272a179c]
2020-09-29 08:46:07,990 DEBUG org.hibernate.type.spi.TypeConfiguration$Scope [main] Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@3eba57a7] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@63e5e5b4]
2020-09-29 08:46:12,963 TRACE org.hibernate.type.spi.TypeConfiguration$Scope [main] Handling #sessionFactoryCreated from [org.hibernate.internal.SessionFactoryImpl@63e5e5b4] for TypeConfiguration
2020-09-29 08:46:22,245 INFO org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor [main] Initializing ExecutorService 'applicationTaskExecutor'
2020-09-29 08:46:28,267 INFO org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration [main] 

Using generated security password: 7a20f28c-208c-4c06-a5c9-f8b7be7e350d

2020-09-29 08:46:34,396 INFO org.springframework.security.web.DefaultSecurityFilterChain [main] Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1feb586d, org.springframework.security.web.context.SecurityContextPersistenceFilter@7ebc5be6, org.springframework.security.web.header.HeaderWriterFilter@174b8d0e, org.springframework.security.web.authentication.logout.LogoutFilter@4e647f39, org.springframework.security.oauth2.provider.authentication.OAuth2AuthenticationProcessingFilter@20a946d9, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1f3361e9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6ab50d1c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@34695b23, org.springframework.security.web.session.SessionManagementFilter@75959b0c, org.springframework.security.web.access.ExceptionTranslationFilter@63c4d16, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7d95166a]
2020-09-29 08:46:39,007 INFO org.springframework.cloud.commons.util.InetUtils [main] Cannot determine local hostname
2020-09-29 08:46:39,007 INFO org.springframework.cloud.netflix.eureka.config.DiscoveryClientOptionalArgsConfiguration [main] Eureka HTTP Client uses Jersey
2020-09-29 08:46:40,997 INFO org.springframework.cloud.commons.util.InetUtils [main] Cannot determine local hostname
2020-09-29 08:46:41,452 WARN org.springframework.cloud.loadbalancer.config.BlockingLoadBalancerClientAutoConfiguration$BlockingLoadBalancerClientRibbonWarnLogger [main] You already have RibbonLoadBalancerClient on your classpath. It will be used by default. As Spring Cloud Ribbon is in maintenance mode. We recommend switching to BlockingLoadBalancerClient instead. In order to use it, set the value of `spring.cloud.loadbalancer.ribbon.enabled` to `false` or remove spring-cloud-starter-netflix-ribbon from your project.
2020-09-29 08:46:41,595 WARN org.springframework.cloud.client.loadbalancer.reactive.ReactorLoadBalancerClientAutoConfiguration$ReactorLoadBalancerClientRibbonWarnLogger [main] You have RibbonLoadBalancerClient on your classpath. LoadBalancerExchangeFilterFunction that uses it under the hood will be used by default. Spring Cloud Ribbon is now in maintenance mode, so we suggest switching to ReactorLoadBalancerExchangeFilterFunction instead. In order to use it, set the value of `spring.cloud.loadbalancer.ribbon.enabled` to `false` or remove spring-cloud-starter-netflix-ribbon from your project.
2020-09-29 08:46:42,831 WARN org.springframework.cloud.security.oauth2.SpringCloudSecurityAutoConfiguration [main] All Spring Cloud Security modules and starters are deprecated. They will be moved to individual projects in the next major release.
2020-09-29 08:46:43,178 INFO org.springframework.cloud.netflix.eureka.InstanceInfoFactory [main] Setting initial instance status as: STARTING
2020-09-29 08:46:50,140 INFO org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry [main] Registering application ONLINE-ORDER-USER-SERVICE with eureka with status UP
2020-09-29 08:46:51,316 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [main] Tomcat started on port(s): 8820 (http) with context path ''
2020-09-29 08:46:51,316 INFO org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration [main] Updating port to 8820
2020-09-29 08:46:53,340 INFO org.springframework.cloud.commons.util.InetUtils [main] Cannot determine local hostname
2020-09-29 08:46:55,218 INFO org.springframework.cloud.commons.util.InetUtils [main] Cannot determine local hostname
2020-09-29 08:46:56,413 INFO org.springframework.data.repository.config.DeferredRepositoryInitializationListener [main] Triggering deferred initialization of Spring Data repositories…
2020-09-29 08:46:58,453 INFO org.springframework.data.repository.config.DeferredRepositoryInitializationListener [main] Spring Data repositories initialized!
2020-09-29 08:46:58,513 INFO com.cognizant.microcredential.userservice.UserServiceApplication [main] Started UserServiceApplication in 207.162 seconds (JVM running for 215.46)
2020-09-29 08:47:34,153 INFO org.springframework.web.servlet.DispatcherServlet [http-nio-8820-exec-1] Initializing Servlet 'dispatcherServlet'
2020-09-29 08:47:34,184 INFO org.springframework.web.servlet.DispatcherServlet [http-nio-8820-exec-1] Completed initialization in 31 ms
2020-09-29 08:59:29,296 INFO org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry [SpringContextShutdownHook] Unregistering application ONLINE-ORDER-USER-SERVICE with eureka with status DOWN
2020-09-29 08:59:31,403 INFO org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor [SpringContextShutdownHook] Shutting down ExecutorService 'applicationTaskExecutor'
2020-09-29 08:59:31,606 TRACE org.hibernate.type.spi.TypeConfiguration$Scope [SpringContextShutdownHook] Handling #sessionFactoryClosed from [org.hibernate.internal.SessionFactoryImpl@63e5e5b4] for TypeConfiguration
2020-09-29 08:59:31,606 DEBUG org.hibernate.type.spi.TypeConfiguration$Scope [SpringContextShutdownHook] Un-scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration$Scope@21ddfdf1] from SessionFactory [org.hibernate.internal.SessionFactoryImpl@63e5e5b4]
2020-09-29 09:17:20,209 INFO com.cognizant.microcredential.userservice.UserServiceApplication [main] The following profiles are active: base,appconfig,mysql
2020-09-29 09:17:59,405 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [main] Bootstrapping Spring Data JPA repositories in DEFERRED mode.
2020-09-29 09:18:03,319 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [main] Finished Spring Data repository scanning in 3747ms. Found 1 JPA repository interfaces.
2020-09-29 09:18:33,024 INFO org.springframework.cloud.context.scope.GenericScope [main] BeanFactory id=2eab6b14-30a1-3679-80ec-1873ef398d15
2020-09-29 09:18:34,393 INFO org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [main] Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-09-29 09:18:34,417 INFO org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [main] Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactiveLoadBalancerConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactiveLoadBalancerConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
